deploymentID,locationID,locationName,longitude,latitude,coordinateUncertainty,start,end,setupBy,cameraID,cameraModel,cameraInterval,cameraHeight,cameraTilt,cameraHeading,timestampIssues,baitUse,session,array,featureType,habitat,tags,comments,_id
0839051f-c9b9-403d-a361-a5728ebca62f,81e247d0-edc9-4520-bd90-a0fba0e44678,B_ML_val 04_Roeselaerekreek,3.561,51.269,111,2020-08-05T02:25:04+0000,2020-08-26T21:22:07+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
09cb5270-fc39-4971-a823-70ab6fee2837,7e52ad94-4d8e-41d2-a3e7-701d10c2492f,B_ML_val 02_camping grenspost,3.518,51.287,111,2020-06-04T03:33:38+0000,2020-07-07T03:59:20+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
09d10159-7ef7-4228-ac27-7f4442097a8f,5c095f1d-21d2-4272-87f5-fb3f633a15f5,B_ML_val 01_vrouwkeshoek,3.540,51.253,111,2021-09-06T19:38:04+0000,2021-09-23T06:31:48+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
09d1f59f-260b-425e-8a8d-95e8236b6e9a,c2be0076-37f8-4619-b52e-4cac99e50c5e,Mica Herne,4.020,50.706,111,2019-09-23T09:12:04+0000,2019-10-02T07:33:48+0000,Axel Neukermans,,,0,3,,,,,,,,,boven de stroom,CAM_260 HF2X Boven de Stroom,
0af5112d-70b0-4c96-8f1c-1742ae9790f0,c2be0076-37f8-4619-b52e-4cac99e50c5e,Mica Herne,4.020,50.706,111,2019-10-02T07:27:37+0000,2019-10-23T10:38:14+0000,Axel Neukermans,,,0,1,,,,,,,,,rechteroever,CAM_250 HS2X Rechteroever,
0b2778d2-9b5a-41fb-9bd9-c1a89f11177c,9f30c22e-ae61-48cf-a81e-02dd091eee6d,B_DL_val 4_grensgracht,5.669,51.182,111,2020-11-20T16:00:00+0000,2020-12-24T07:00:00+0000,Danny Van der beeck,,,0,1,,,,,,,,,linkeroever,,
0b6db3de-5623-4c78-8903-53dd55a32a84,91d9abdd-da56-49a0-8c07-fa6305f39d6c,B_ML_val 05_molenkreek,3.567,51.283,111,2020-12-09T15:34:01+0000,2021-01-07T07:38:05+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
0b72a778-ba9a-4153-8837-4f5efe2867cf,797916e0-ec10-43d5-955b-8d49d0567ea7,B_HS_val 3_meander ANB,4.762,51.479,111,2020-10-01T20:08:09+0000,2020-11-02T04:21:39+0000,Dennis,,,0,0.85,,,,,,,,,linkeroever,,
0c404431-1e26-4213-98f9-5d4d42808347,9a72bd3a-2243-4ced-af9f-34df32483e55,B_ML_val 03_De Val,3.551,51.275,111,2020-04-27T21:33:34+0000,2020-05-23T21:36:31+0000,Axel Neukermans,,,0,1,,,,,,,,,boven de stroom,MICA overzicht foto cameras_rattenvangers,
0c6948cb-4f5d-42c1-9bf5-cade3d4a4c9c,4c0e35fa-6c31-4b7e-a748-8989667b27e7,B_DM_val 5_wandelpadbruggetje,4.022,50.713,111,2020-07-20T19:55:29+0000,2020-08-25T05:18:42+0000,Davy,,,0,1.5,,,,,,,,,rechteroever,,
0cc3fce7-06da-433c-b9ae-d23ae4c442ef,921dc90e-7b0d-4acb-83ba-17766aee7c2e,D_MICA 323,7.024,52.571,111,2021-02-04T02:04:31+0000,2021-03-08T14:42:07+0000,Björn Matthies,,,0,,,,,,,,,,,,
0cd9d324-7c09-4d01-996d-79869530e4e6,c2be0076-37f8-4619-b52e-4cac99e50c5e,Mica Herne,4.020,50.706,111,2019-09-18T07:24:59+0000,2019-10-02T07:58:39+0000,Axel Neukermans,,,0,1,,,,,,,,,linkeroever,CAM_233 HC600 Linkeroever,
0d276c80-fd4b-464e-955a-862eb6fbd014,e254a13c-26e8-483d-b664-4a0f1f4e9995,B_HS_val 2_processiepark,4.774,51.496,111,2021-04-07T00:31:55+0000,2021-04-28T02:59:13+0000,Dennis,,,0,1.3,,,,,,,,,boven de stroom,,
0de794c6-0acf-40f1-8d74-0aee2c05afb7,10abbd34-ff9a-4b31-a9b1-e84d5d23b3bb,B_DM_val 3_waterzuivering,3.946,50.750,111,2021-03-23T23:13:37+0000,2021-04-21T02:04:01+0000,Davy,,,0,1,,,,,,,,,,,
0e303183-2fad-4fa4-94a7-71c60b63cc41,9a72bd3a-2243-4ced-af9f-34df32483e55,B_ML_val 03_De Val,3.551,51.275,111,2021-01-07T16:31:31+0000,2021-02-03T00:12:58+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
0ed18a27-781f-4e28-877c-d91d4fc71fd8,4c0e35fa-6c31-4b7e-a748-8989667b27e7,B_DM_val 5_wandelpadbruggetje,4.022,50.713,111,2020-05-22T19:35:30+0000,2020-06-19T03:43:15+0000,Davy,,,0,2,,,,,,,,,linkeroever,,
0ede01d2-c5d3-4ada-ac5f-701996f8e651,08230763-4bf9-4508-b67c-a4c009a413f7,B_ML_val 08_grenspost vrouwkeshoek,3.534,51.255,111,2020-09-01T21:38:38+0000,2020-10-07T23:05:28+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
0f1d1f69-15fd-4b40-b46e-b5eebb36b53f,9541cd66-93ee-42e6-b618-68ff242bb913,B_DM_val 2_Aloam,3.946,50.750,111,2020-05-25T00:59:51+0000,2020-06-19T03:30:05+0000,Davy,,,0,2,,,,,,,,,rechteroever,,
0f24a289-3667-4347-8628-bef9b5f56342,a56642ab-cc0d-4884-ab65-f0edef38ea1a,B_HS_val 4_Oosteneind,4.841,51.481,111,2020-06-18T20:41:43+0000,2020-06-29T21:01:19+0000,Dennis,,,0,1.9,,,,,,,,,linkeroever,Van 18/06 tot 29/06/2020 8u20,
0f30d7a0-e6b0-45a2-9390-7108086a4a68,86a1813f-8627-4f74-9a47-3a58182e94c9,B_ML_val 09_kapitale damm,3.605,51.295,111,2020-10-08T22:28:08+0000,2020-11-08T05:39:20+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
0fab9447-10d2-40c4-864d-229b1759e261,56128022-6061-4b59-b15a-65da16115780,B_ML_val 06_Oostpolderkreek,3.591,51.266,111,2021-06-04T03:19:55+0000,2021-06-20T02:48:38+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
0fb5faa8-31ca-4b4a-889f-d2ddf6f7525a,9541cd66-93ee-42e6-b618-68ff242bb913,B_DM_val 2_Aloam,3.946,50.750,111,2021-01-27T23:17:29+0000,2021-02-18T03:04:58+0000,Davy,,,0,1.5,,,,,,,,,,,
102b9c1d-8ee9-400e-9c9b-51f64b6654c3,c2be0076-37f8-4619-b52e-4cac99e50c5e,Mica Herne,4.020,50.706,111,2020-02-11T13:14:23+0000,2020-03-17T08:59:00+0000,Axel Neukermans,,,0,1.5,,,,,,,,,linkeroever,CAM 258,
10b88210-4b6f-41d0-9905-6283a1ade34b,797916e0-ec10-43d5-955b-8d49d0567ea7,B_HS_val 3_meander ANB,4.762,51.479,111,2021-06-05T05:11:39+0000,2021-07-02T04:27:03+0000,Dennis,,,0,0.85,,,,,,,,,linkeroever,,
110512f2-abf4-4a4e-ac6a-9ba3e54caac2,a934bb70-90d5-4408-82b9-351c6c8c8ed8,B_HS_val 6_keerschot,4.791,51.389,111,2020-04-30T20:01:45+0000,2020-05-26T02:39:56+0000,,,,0,0.13,,,,,,,,,linkeroever,,
110b3606-731c-4974-9830-ed8840cfc174,91aaf763-1356-4e73-a0b4-19d8bd5856ca,D_MICA 326,6.794,52.606,111,2020-09-21T11:58:49+0000,2020-10-06T22:44:57+0000,Björn Matthies,,,0,,,,,,,,,,,,
1129dbef-7de1-46d1-908b-54840ff461b3,ff1535c0-6b5d-44be-b3ef-c4d4204dad74,B_DL_val 3_dikke boom,5.659,51.184,111,2021-03-09T23:13:44+0000,2021-04-22T19:36:37+0000,Danny Van der beeck,,,0,0.8,,,,,,,,,linkeroever,,
11808cc4-ad95-4b05-92b7-c6ee67a7d397,2b477cf0-513d-4bbf-8f7f-0da95da9ab01,B_ML_val 10_Sint-Barbara,3.659,51.287,111,2021-08-09T21:40:16+0000,2021-09-05T05:32:53+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
120cf0ff-2552-4e26-8878-f6d73ab9b3c3,5c095f1d-21d2-4272-87f5-fb3f633a15f5,B_ML_val 01_vrouwkeshoek,3.540,51.253,111,2020-08-04T19:42:08+0000,2020-09-01T05:00:21+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
12170dd0-6682-4212-8e9a-d85e8a2a144b,c609b4e3-40d6-4b88-a4a2-c2424d481c90,B_DL_val 5_eilandje kleine vijver,5.662,51.178,111,2021-05-12T05:33:31+0000,2021-06-02T06:51:49+0000,Danny Van der beeck,,,0,0.8,,,,,,,,,boven de stroom,,
12183e9b-1138-4bb0-b393-4395a42cc285,5c095f1d-21d2-4272-87f5-fb3f633a15f5,B_ML_val 01_vrouwkeshoek,3.540,51.253,111,2021-07-13T21:03:32+0000,2021-08-09T05:14:19+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
12b1db0e-fd31-41f6-afce-02463226baa9,7e52ad94-4d8e-41d2-a3e7-701d10c2492f,B_ML_val 02_camping grenspost,3.518,51.287,111,2021-09-06T19:20:01+0000,2021-10-04T06:03:35+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
12c2cbce-04f6-4a47-93b3-888bc1b30885,2df5259b-b4b4-4f43-8cf7-effcced06d6f,B_DL_val 5_beek kleine vijver,5.655,51.181,111,2020-07-02T04:40:52+0000,2020-07-24T03:51:19+0000,Danny Van der beeck,,,0,1,,,,,,,,,boven de stroom,02/07/2020 tot 24/07/2020 589 foto's,
13f5bf3e-7eb4-47ff-ac72-45d6d00b59c1,5c095f1d-21d2-4272-87f5-fb3f633a15f5,B_ML_val 01_vrouwkeshoek,3.540,51.253,111,2020-04-27T20:01:28+0000,2020-05-07T23:33:14+0000,Axel Neukermans,,,0,1,,,,,,,,,boven de stroom,,
1451f9ca-345f-48ca-a2bf-9e30f6757497,885bf8af-bd28-4c7c-a26e-e53e9447a4fe,Mica Sint-Laureins Vrouwkeshoekkreek,3.540,51.253,111,2019-11-25T10:54:15+0000,2019-12-04T10:57:10+0000,Axel Neukermans,,,0,1,,,,,,,,,linkeroever,INBO_CAM_256 St-Laureins Vrouwkeshoekkreek LO HF2X pt2,
1464b5ed-9643-4cb7-8466-30ea73e465b9,10abbd34-ff9a-4b31-a9b1-e84d5d23b3bb,B_DM_val 3_waterzuivering,3.946,50.750,111,2020-06-19T08:41:32+0000,2020-07-20T03:22:06+0000,Davy,,,0,1,,,,,,,,,rechteroever,Begin 19/06/2020 tot 20/07/2020 5360 foto's,
1479ce7b-1068-4e01-9d98-442144567dc9,885bf8af-bd28-4c7c-a26e-e53e9447a4fe,Mica Sint-Laureins Vrouwkeshoekkreek,3.540,51.253,111,2019-11-20T10:33:23+0000,2019-12-17T08:08:36+0000,Axel Neukermans,,,0,1,,,,,,,,,boven de stroom,INBO_CAM_255 St-Laureins Vrouwkeshoekkreek MID HF2X,
1485f50d-e3fb-47ec-a32c-51259f47dd21,885bf8af-bd28-4c7c-a26e-e53e9447a4fe,Mica Sint-Laureins Vrouwkeshoekkreek,3.540,51.253,111,2019-11-20T10:34:32+0000,2019-11-25T10:54:15+0000,Axel Neukermans,,,0,1,,,,,,,,,linkeroever,INBO_CAM_256 St-Laureins Vrouwkeshoekkreek LO HF2X pt1,
14f7718d-d311-4e09-8ff9-a65dabe68d85,49a5ae46-99ae-4565-be2d-b4206aabb06c,B_DM_val 1_weerstation,3.897,50.742,111,2020-05-22T19:33:52+0000,2020-06-04T20:26:40+0000,Davy,,,0,1.5,,,,,,,,,rechteroever,batterij vervangen,
15fac8ea-c127-4f7f-b9ee-0e0c6bdcf144,9a72bd3a-2243-4ced-af9f-34df32483e55,B_ML_val 03_De Val,3.551,51.275,111,2021-03-03T21:32:29+0000,2021-04-01T05:10:46+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
16c1558e-fbaf-4804-9f44-2c5e9ee6984a,6a3e4725-fe3a-479c-866a-4dc743cc36d8,D_MICA 329,6.831,52.601,111,2020-10-09T09:56:48+0000,2020-11-12T03:19:07+0000,Björn Matthies,,,0,,,,,,,,,,,,
17272e55-5676-4cb4-9f63-82483b3abd95,56128022-6061-4b59-b15a-65da16115780,B_ML_val 06_Oostpolderkreek,3.591,51.266,111,2020-10-08T21:44:52+0000,2020-11-10T03:07:56+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
17691685-c8ca-4ced-b8aa-e0af4e517ac9,d18b1561-1cc6-4ba7-890e-81006a981650,B_HS_val 5_zeemansbrug,4.768,51.431,111,2020-08-12T05:29:01+0000,2020-08-27T18:59:58+0000,Dennis,,,0,1.2,,,,,,,,,rechteroever,,
176bef95-4ac3-4588-959a-c82e123884d0,ff10c765-9ecf-422f-9168-e861dc7debe0,B_DL_val 4_grote vijver,5.661,51.180,111,2020-04-21T19:06:50+0000,2020-05-15T01:48:50+0000,Danny Van der beeck,,,0,1,,,,,,,,,boven de stroom,,
17d73739-639c-486f-9964-fc76775837c0,6e7f7ac3-5b6f-4e24-824c-f35342bdbaa9,B_HS_val 1_markweg,4.783,51.500,111,2020-10-06T17:12:09+0000,2020-11-03T06:08:26+0000,Dennis Donckers,,,0,0.65,,,,,,,,,linkeroever,,
181cac23-c478-4fe2-b03e-b5d54ebb004f,9a72bd3a-2243-4ced-af9f-34df32483e55,B_ML_val 03_De Val,3.551,51.275,111,2020-11-10T08:51:59+0000,2020-12-08T07:16:31+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
18ba7237-4b3f-4a5d-83d0-8c10e604aed4,c2be0076-37f8-4619-b52e-4cac99e50c5e,Mica Herne,4.020,50.706,111,2019-10-23T11:33:24+0000,2019-11-22T09:27:36+0000,Axel Neukermans,,,0,1,,,,,,,,,linkeroever,INBO_CAM_233 Herne LO HC600,
18c2ef2d-bec6-4519-a478-c6ae8988f590,9f30c22e-ae61-48cf-a81e-02dd091eee6d,B_DL_val 4_grensgracht,5.669,51.182,111,2020-08-19T19:00:00+0000,2020-09-10T05:00:00+0000,Danny Van der beeck,,,0,1,,,,,,,,,linkeroever,,
193bd2b3-2327-48ab-a52a-091b0e3ece1d,d2f5034c-3699-4e62-af4d-d6127799eaa2,D_MICA 328,6.806,52.596,111,2021-02-03T00:07:54+0000,2021-03-08T20:50:22+0000,Björn Matthies,,,0,,,,,,,,,,,,
1941e1fb-38d7-4a2d-b734-748402e1442f,91aaf763-1356-4e73-a0b4-19d8bd5856ca,D_MICA 326,6.794,52.606,111,2021-06-11T14:11:16+0000,2021-06-27T00:55:58+0000,Björn Matthies,,,0,,,,,,,,,,,,
197480ed-844d-4e7b-9866-9a68b9da177b,d18b1561-1cc6-4ba7-890e-81006a981650,B_HS_val 5_zeemansbrug,4.768,51.431,111,2021-05-08T01:33:00+0000,2021-05-25T03:16:52+0000,Dennis,,,0,1.2,,,,,,,,,rechteroever,,
19c717a1-8ae2-4747-9de4-ee28641a2666,86a1813f-8627-4f74-9a47-3a58182e94c9,B_ML_val 09_kapitale damm,3.605,51.295,111,2021-06-02T22:02:31+0000,2021-07-09T00:52:20+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
19c8cd96-cb81-41d7-8a82-56d60e2b03fb,885bf8af-bd28-4c7c-a26e-e53e9447a4fe,Mica Sint-Laureins Vrouwkeshoekkreek,3.540,51.253,111,2019-12-04T10:57:10+0000,2019-12-14T12:28:57+0000,Axel Neukermans,,,0,1,,,,,,,,,linkeroever,INBO_CAM_256 St-Laureins Vrouwkeshoekkreek LO HF2X pt3,
19fd4db6-c2f9-4352-95b2-2688d3df1cdd,13935288-c1c6-4a9f-b647-06f9ee67439c,B_DL_val 1_beek nieuwe vijvers,5.651,51.182,111,2020-06-20T02:14:50+0000,2020-06-20T02:14:55+0000,Danny Van der beeck,,,0,1,,,,,,,,,boven de stroom,20/06/2020 10 foto's,
1b63b48d-c636-4aa5-b053-8a1b351380af,2b477cf0-513d-4bbf-8f7f-0da95da9ab01,B_ML_val 10_Sint-Barbara,3.659,51.287,111,2021-03-03T17:46:59+0000,2021-04-01T02:08:55+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
1bac48b3-b136-4141-abee-f6503bf79f6e,6e7f7ac3-5b6f-4e24-824c-f35342bdbaa9,B_HS_val 1_markweg,4.783,51.500,111,2020-08-18T03:23:10+0000,2020-08-19T20:40:11+0000,Dennis,,,0,0.65,,,,,,,,,linkeroever,,
1c540a61-57e7-4cee-9972-d7ab5939e41b,797916e0-ec10-43d5-955b-8d49d0567ea7,B_HS_val 3_meander ANB,4.762,51.479,111,2021-08-06T04:53:53+0000,2021-09-08T06:27:05+0000,Dennis,,,0,0.85,,,,,,,,,linkeroever,,
1c5e7920-d350-4c0c-8fd1-048c953edf65,86a1813f-8627-4f74-9a47-3a58182e94c9,B_ML_val 09_kapitale damm,3.605,51.295,111,2020-05-06T20:31:19+0000,2020-05-08T00:32:23+0000,Axel Neukermans,,,0,1,,,,,,,,,boven de stroom,MICA overzicht foto cameras_rattenvangers,
1c8a2c35-14e5-4df5-a758-dd88f3f68595,7e52ad94-4d8e-41d2-a3e7-701d10c2492f,B_ML_val 02_camping grenspost,3.518,51.287,111,2021-01-07T16:29:47+0000,2021-02-03T01:33:26+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
1d09eadf-10e9-43a9-af72-1cdc1e7ccd0a,6e7f7ac3-5b6f-4e24-824c-f35342bdbaa9,B_HS_val 1_markweg,4.783,51.500,111,2020-07-01T20:38:16+0000,2020-08-12T04:15:06+0000,Dennis,,,0,0.65,,,,,,,,,linkeroever,,
1d50e0b4-1cd4-49c4-994e-a260ea5dc3d2,2b477cf0-513d-4bbf-8f7f-0da95da9ab01,B_ML_val 10_Sint-Barbara,3.659,51.287,111,2021-09-07T05:41:04+0000,2021-10-04T06:10:44+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
1d9f3c6d-78d7-4d3c-95b1-fd8377b9e352,c2be0076-37f8-4619-b52e-4cac99e50c5e,Mica Herne,4.020,50.706,111,2019-09-23T07:11:48+0000,2019-10-02T07:33:53+0000,Axel Neukermans,,,0,3,,,,,,,,,boven de stroom,CAM_239 HC600 Boven De Stroom,
1dafe054-106b-4a8f-937c-4b518381654c,7e52ad94-4d8e-41d2-a3e7-701d10c2492f,B_ML_val 02_camping grenspost,3.518,51.287,111,2020-11-10T20:39:50+0000,2020-12-08T07:36:42+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
1dc1c2a3-f689-4693-9e11-8e374bb0e4c1,91d9abdd-da56-49a0-8c07-fa6305f39d6c,B_ML_val 05_molenkreek,3.567,51.283,111,2021-09-06T21:22:21+0000,2021-10-04T06:31:54+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
1dc5a3e6-0ce9-4214-a221-fba9e4876daa,6a3e4725-fe3a-479c-866a-4dc743cc36d8,D_MICA 329,6.831,52.601,111,2020-04-28T19:49:16+0000,2020-05-14T12:55:47+0000,Björn Matthies,,,0,,,,,,,,,,boven de stroom,,
1ddbb1b5-4dfd-480c-9c0a-52b9e09a635a,9a72bd3a-2243-4ced-af9f-34df32483e55,B_ML_val 03_De Val,3.551,51.275,111,2020-07-08T22:23:41+0000,2020-08-04T07:12:08+0000,Jan Lodewijkx,,,0,1,,,,,,,,,boven de stroom,,
1e435a8a-33e9-46db-bc65-69ada92939a2,c2be0076-37f8-4619-b52e-4cac99e50c5e,Mica Herne,4.020,50.706,111,2019-10-23T12:17:15+0000,2019-11-22T09:01:20+0000,Axel Neukermans,,,0,2.5,,,,,,,,,boven de stroom,INBO_CAM_260 Herne Boven de Stroom HF2X,
1e918503-9060-4410-95a6-5bc43fc4e826,d18b1561-1cc6-4ba7-890e-81006a981650,B_HS_val 5_zeemansbrug,4.768,51.431,111,2021-05-05T00:42:09+0000,2021-05-05T05:26:59+0000,Dennis,,,0,1.2,,,,,,,,,rechteroever,,
